[INFO] [1789635018.730863685] [vision_manager]: Subscribed to rgb=/rgb, depth=/depth, camera_info=/camera_info, target_frame=wrist_camera_optical_frame
[INFO] [1789635115.952114102] [vision_manager]: Book detected: xyz=(-0.091, -0.027, 0.401), center=(248, 219)
[INFO] [1789635115.953214380] [vision_manager]: Book detected: xyz=(-0.093, 0.040, 0.400), center=(246, 272)
[INFO] [1789635116.096626567] [vision_manager]: Book detected: xyz=(-0.086, -0.179, 0.401), center=(252, 98)
[INFO] [1789635116.097925059] [vision_manager]: Book detected: xyz=(-0.114, -0.096, 0.507), center=(249, 180)
[INFO] [1789635116.099215664] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789635116.100549783] [vision_manager]: Book detected: xyz=(0.638, 0.000, 0.869), center=(553, 240)
[INFO] [1789635116.101864250] [vision_manager]: Book detected: xyz=(-0.091, -0.027, 0.401), center=(248, 219)
[INFO] [1789635116.103115252] [vision_manager]: Book detected: xyz=(-0.093, 0.039, 0.400), center=(246, 271)
[INFO] [1789635116.261135159] [vision_manager]: Book detected: xyz=(-0.086, -0.179, 0.401), center=(252, 98)
[INFO] [1789635116.262874154] [vision_manager]: Book detected: xyz=(-0.112, -0.096, 0.507), center=(250, 180)
[INFO] [1789635116.264613313] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789635116.266310372] [vision_manager]: Book detected: xyz=(0.636, 0.000, 0.869), center=(552, 240)
[INFO] [1789635116.267979913] [vision_manager]: Book detected: xyz=(-0.090, -0.025, 0.401), center=(249, 220)
[INFO] [1789635116.269375978] [vision_manager]: Book detected: xyz=(-0.092, 0.039, 0.400), center=(247, 271)
[INFO] [1789635116.403673423] [vision_manager]: Book detected: xyz=(-0.086, -0.179, 0.401), center=(252, 98)
[INFO] [1789635116.405520307] [vision_manager]: Book detected: xyz=(-0.114, -0.096, 0.507), center=(249, 180)
[INFO] [1789635116.407358502] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789635116.409222965] [vision_manager]: Book detected: xyz=(0.638, 0.000, 0.869), center=(553, 240)
[INFO] [1789635116.411098957] [vision_manager]: Book detected: xyz=(-0.091, -0.024, 0.402), center=(248, 221)
[INFO] [1789635116.412630551] [vision_manager]: Book detected: xyz=(-0.092, 0.038, 0.400), center=(247, 270)
[INFO] [1789635116.590193282] [vision_manager]: Book detected: xyz=(-0.086, -0.179, 0.401), center=(252, 98)
[INFO] [1789635116.592442153] [vision_manager]: Book detected: xyz=(-0.112, -0.096, 0.507), center=(250, 180)
[INFO] [1789635116.593746580] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789635116.594815805] [vision_manager]: Book detected: xyz=(0.630, 0.000, 0.869), center=(550, 240)
[INFO] [1789635116.595824315] [vision_manager]: Book detected: xyz=(-0.090, -0.025, 0.401), center=(249, 220)
[INFO] [1789635116.596804121] [vision_manager]: Book detected: xyz=(-0.092, 0.038, 0.400), center=(247, 270)
[INFO] [1789635116.853732333] [vision_manager]: Book detected: xyz=(-0.085, -0.179, 0.401), center=(253, 98)
[INFO] [1789635116.854618415] [vision_manager]: Book detected: xyz=(-0.112, -0.096, 0.507), center=(250, 180)
[INFO] [1789635116.855391989] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789635116.856202122] [vision_manager]: Book detected: xyz=(0.641, 0.000, 0.869), center=(554, 240)
[INFO] [1789635116.857179752] [vision_manager]: Book detected: xyz=(-0.090, -0.027, 0.401), center=(249, 219)
[INFO] [1789635116.858359984] [vision_manager]: Book detected: xyz=(-0.092, 0.038, 0.400), center=(247, 270)
[INFO] [1789635117.017567232] [vision_manager]: Book detected: xyz=(-0.085, -0.180, 0.400), center=(253, 97)
[INFO] [1789635117.018456850] [vision_manager]: Book detected: xyz=(-0.114, -0.096, 0.525), center=(251, 182)
[INFO] [1789635117.019240624] [vision_manager]: Book detected: xyz=(0.737, 0.005, 0.869), center=(589, 242)
[INFO] [1789635117.019986220] [vision_manager]: Book detected: xyz=(0.649, 0.000, 0.869), center=(557, 240)
[INFO] [1789635117.020725515] [vision_manager]: Book detected: xyz=(-0.090, -0.028, 0.401), center=(249, 218)
[INFO] [1789635117.021554377] [vision_manager]: Book detected: xyz=(-0.092, 0.027, 0.401), center=(247, 261)
[INFO] [1789635117.150562315] [vision_manager]: Book detected: xyz=(-0.085, -0.180, 0.400), center=(253, 97)
[INFO] [1789635117.151409858] [vision_manager]: Book detected: xyz=(-0.114, -0.096, 0.516), center=(250, 181)
[INFO] [1789635117.152182479] [vision_manager]: Book detected: xyz=(0.737, 0.005, 0.869), center=(589, 242)
[INFO] [1789635117.153006146] [vision_manager]: Book detected: xyz=(0.647, 0.000, 0.869), center=(556, 240)
[INFO] [1789635117.153785935] [vision_manager]: Book detected: xyz=(-0.091, -0.027, 0.401), center=(248, 219)
[INFO] [1789635117.154535999] [vision_manager]: Book detected: xyz=(-0.094, 0.024, 0.401), center=(246, 259)
[INFO] [1789635117.286221140] [vision_manager]: Book detected: xyz=(-0.086, -0.179, 0.401), center=(252, 98)
[INFO] [1789635117.287551692] [vision_manager]: Book detected: xyz=(-0.116, -0.096, 0.525), center=(250, 182)
[INFO] [1789635117.288781692] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789635117.290002278] [vision_manager]: Book detected: xyz=(0.652, 0.000, 0.869), center=(558, 240)
[INFO] [1789635117.291230075] [vision_manager]: Book detected: xyz=(-0.091, -0.025, 0.401), center=(248, 220)
[INFO] [1789635117.409118706] [vision_manager]: Book detected: xyz=(-0.085, -0.179, 0.401), center=(253, 98)
[INFO] [1789635117.410014260] [vision_manager]: Book detected: xyz=(-0.112, -0.096, 0.507), center=(250, 180)
[INFO] [1789635117.410811521] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789635117.411578012] [vision_manager]: Book detected: xyz=(0.625, 0.000, 0.869), center=(548, 240)
[INFO] [1789635117.412323090] [vision_manager]: Book detected: xyz=(-0.090, -0.025, 0.401), center=(249, 220)
[INFO] [1789635117.413222252] [vision_manager]: Book detected: xyz=(-0.092, 0.037, 0.400), center=(247, 269)
[INFO] [1789635117.569495089] [vision_manager]: Book detected: xyz=(-0.085, -0.179, 0.401), center=(253, 98)
[INFO] [1789635117.570817116] [vision_manager]: Book detected: xyz=(-0.110, -0.096, 0.507), center=(251, 180)
[INFO] [1789635117.620580862] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789635117.621434210] [vision_manager]: Book detected: xyz=(0.633, 0.000, 0.869), center=(551, 240)
[INFO] [1789635117.622211843] [vision_manager]: Book detected: xyz=(-0.090, -0.028, 0.401), center=(249, 218)
[INFO] [1789635117.622995455] [vision_manager]: Book detected: xyz=(-0.091, 0.040, 0.400), center=(248, 272)
[INFO] [1789635117.821704279] [vision_manager]: Book detected: xyz=(-0.086, -0.179, 0.401), center=(252, 98)
[INFO] [1789635117.823593333] [vision_manager]: Book detected: xyz=(-0.114, -0.096, 0.516), center=(250, 181)
[INFO] [1789635117.825687905] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789635117.827366031] [vision_manager]: Book detected: xyz=(0.652, 0.000, 0.869), center=(558, 240)
[INFO] [1789635117.828721855] [vision_manager]: Book detected: xyz=(-0.100, -0.021, 0.439), center=(248, 225)
[INFO] [1789635117.830193178] [vision_manager]: Book detected: xyz=(-0.091, 0.040, 0.400), center=(248, 272)
[INFO] [1789635117.965853054] [vision_manager]: Book detected: xyz=(-0.086, -0.180, 0.400), center=(252, 97)
[INFO] [1789635117.966685424] [vision_manager]: Book detected: xyz=(-0.114, -0.096, 0.516), center=(250, 181)
[INFO] [1789635117.967456451] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789635117.968220217] [vision_manager]: Book detected: xyz=(0.655, 0.000, 0.869), center=(559, 240)
[INFO] [1789635117.969162829] [vision_manager]: Book detected: xyz=(-0.101, -0.021, 0.439), center=(247, 225)
[INFO] [1789635117.969926104] [vision_manager]: Book detected: xyz=(-0.092, 0.040, 0.400), center=(247, 272)
[INFO] [1789635118.120709802] [vision_manager]: Book detected: xyz=(-0.086, -0.180, 0.400), center=(252, 97)
[INFO] [1789635118.121616332] [vision_manager]: Book detected: xyz=(-0.114, -0.096, 0.516), center=(250, 181)
[INFO] [1789635118.122550026] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789635118.123334409] [vision_manager]: Book detected: xyz=(0.641, 0.000, 0.869), center=(554, 240)
[INFO] [1789635118.124501733] [vision_manager]: Book detected: xyz=(-0.091, -0.025, 0.401), center=(248, 220)
[INFO] [1789635118.125737218] [vision_manager]: Book detected: xyz=(-0.093, 0.035, 0.400), center=(246, 268)
[INFO] [1789635118.338334415] [vision_manager]: Book detected: xyz=(-0.086, -0.180, 0.400), center=(252, 97)
[INFO] [1789635118.340411567] [vision_manager]: Book detected: xyz=(-0.112, -0.096, 0.507), center=(250, 180)
[INFO] [1789635118.342870418] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789635118.344221569] [vision_manager]: Book detected: xyz=(0.649, 0.000, 0.869), center=(557, 240)
[INFO] [1789635118.345548969] [vision_manager]: Book detected: xyz=(-0.091, -0.024, 0.402), center=(248, 221)
[INFO] [1789635118.348354700] [vision_manager]: Book detected: xyz=(-0.093, 0.034, 0.400), center=(246, 267)
[INFO] [1789635118.511033149] [vision_manager]: Book detected: xyz=(-0.086, -0.180, 0.400), center=(252, 97)
[INFO] [1789635118.512756962] [vision_manager]: Book detected: xyz=(-0.114, -0.096, 0.516), center=(250, 181)
[INFO] [1789635118.514355657] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789635118.515888528] [vision_manager]: Book detected: xyz=(0.641, 0.000, 0.869), center=(554, 240)
[INFO] [1789635118.517618689] [vision_manager]: Book detected: xyz=(-0.098, -0.021, 0.439), center=(249, 225)
[INFO] [1789635118.519345870] [vision_manager]: Book detected: xyz=(-0.091, 0.033, 0.400), center=(248, 266)
[INFO] [1789635118.691299284] [vision_manager]: Book detected: xyz=(-0.086, -0.180, 0.400), center=(252, 97)
[INFO] [1789635118.692428408] [vision_manager]: Book detected: xyz=(-0.116, -0.096, 0.525), center=(250, 182)
[INFO] [1789635118.693433159] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789635118.694417989] [vision_manager]: Book detected: xyz=(0.633, 0.000, 0.869), center=(551, 240)
[INFO] [1789635118.695400667] [vision_manager]: Book detected: xyz=(-0.090, -0.027, 0.401), center=(249, 219)
[INFO] [1789635118.696374454] [vision_manager]: Book detected: xyz=(-0.091, 0.037, 0.400), center=(248, 269)
[INFO] [1789635118.920893437] [vision_manager]: Book detected: xyz=(-0.086, -0.179, 0.401), center=(252, 98)
[INFO] [1789635118.922408670] [vision_manager]: Book detected: xyz=(-0.112, -0.096, 0.507), center=(250, 180)
[INFO] [1789635118.923731743] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789635118.926871284] [vision_manager]: Book detected: xyz=(0.633, 0.000, 0.869), center=(551, 240)
[INFO] [1789635118.930370793] [vision_manager]: Book detected: xyz=(-0.100, -0.021, 0.439), center=(248, 225)
[INFO] [1789635118.931884423] [vision_manager]: Book detected: xyz=(-0.090, 0.039, 0.400), center=(249, 271)
[INFO] [1789635119.094852498] [vision_manager]: Book detected: xyz=(-0.086, -0.180, 0.400), center=(252, 97)
[INFO] [1789635119.096575629] [vision_manager]: Book detected: xyz=(-0.116, -0.096, 0.525), center=(250, 182)
[INFO] [1789635119.098266123] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789635119.099930504] [vision_manager]: Book detected: xyz=(0.630, 0.000, 0.869), center=(550, 240)
[INFO] [1789635119.101633480] [vision_manager]: Book detected: xyz=(-0.090, -0.025, 0.401), center=(249, 220)
[INFO] [1789635119.103355074] [vision_manager]: Book detected: xyz=(-0.091, 0.033, 0.400), center=(248, 266)
[INFO] [1789635119.248364281] [vision_manager]: Book detected: xyz=(-0.086, -0.180, 0.400), center=(252, 97)
[INFO] [1789635119.249577381] [vision_manager]: Book detected: xyz=(-0.117, -0.096, 0.525), center=(249, 182)
[INFO] [1789635119.250747157] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789635119.251878783] [vision_manager]: Book detected: xyz=(0.622, 0.000, 0.869), center=(547, 240)
[INFO] [1789635119.252952371] [vision_manager]: Book detected: xyz=(-0.091, -0.024, 0.402), center=(248, 221)
[INFO] [1789635119.254037513] [vision_manager]: Book detected: xyz=(-0.093, 0.028, 0.401), center=(246, 262)
[INFO] [1789635119.394787805] [vision_manager]: Book detected: xyz=(-0.085, -0.180, 0.400), center=(253, 97)
[INFO] [1789635119.395857773] [vision_manager]: Book detected: xyz=(-0.112, -0.096, 0.516), center=(251, 181)
[INFO] [1789635119.396853802] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789635119.397841145] [vision_manager]: Book detected: xyz=(0.636, 0.000, 0.869), center=(552, 240)
[INFO] [1789635119.398830764] [vision_manager]: Book detected: xyz=(-0.088, -0.028, 0.401), center=(250, 218)
[INFO] [1789635119.399835083] [vision_manager]: Book detected: xyz=(-0.090, 0.028, 0.401), center=(249, 262)
[INFO] [1789635119.546892915] [vision_manager]: Book detected: xyz=(-0.085, -0.180, 0.400), center=(253, 97)
[INFO] [1789635119.548901330] [vision_manager]: Book detected: xyz=(-0.118, -0.096, 0.534), center=(250, 183)
[INFO] [1789635119.550953620] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789635119.552921529] [vision_manager]: Book detected: xyz=(0.641, 0.000, 0.869), center=(554, 240)
[INFO] [1789635119.554525194] [vision_manager]: Book detected: xyz=(-0.090, -0.025, 0.401), center=(249, 220)
[INFO] [1789635119.683435456] [vision_manager]: Book detected: xyz=(-0.085, -0.180, 0.400), center=(253, 97)
[INFO] [1789635119.685006619] [vision_manager]: Book detected: xyz=(-0.118, -0.096, 0.534), center=(250, 183)
[INFO] [1789635119.686603351] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789635119.688845770] [vision_manager]: Book detected: xyz=(0.638, 0.000, 0.869), center=(553, 240)
[INFO] [1789635119.690844318] [vision_manager]: Book detected: xyz=(-0.090, -0.025, 0.401), center=(249, 220)
[INFO] [1789635119.692153941] [vision_manager]: Book detected: xyz=(-0.091, 0.023, 0.402), center=(248, 258)
[INFO] [1789635119.816307288] [vision_manager]: Book detected: xyz=(-0.086, -0.180, 0.400), center=(252, 97)
[INFO] [1789635119.817461091] [vision_manager]: Book detected: xyz=(-0.116, -0.096, 0.525), center=(250, 182)
[INFO] [1789635119.818590314] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789635119.819640280] [vision_manager]: Book detected: xyz=(0.636, 0.000, 0.869), center=(552, 240)
[INFO] [1789635119.820648800] [vision_manager]: Book detected: xyz=(-0.090, -0.024, 0.402), center=(249, 221)
[INFO] [1789635119.821700442] [vision_manager]: Book detected: xyz=(-0.090, 0.023, 0.402), center=(249, 258)
[INFO] [1789635120.003461857] [vision_manager]: Book detected: xyz=(-0.085, -0.180, 0.400), center=(253, 97)
[INFO] [1789635120.005552500] [vision_manager]: Book detected: xyz=(-0.114, -0.096, 0.525), center=(251, 182)
[INFO] [1789635120.007709679] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789635120.010262625] [vision_manager]: Book detected: xyz=(0.644, 0.000, 0.869), center=(555, 240)
[INFO] [1789635120.011663047] [vision_manager]: Book detected: xyz=(-0.089, -0.027, 0.401), center=(250, 219)
[INFO] [1789635120.012942526] [vision_manager]: Book detected: xyz=(-0.088, 0.030, 0.400), center=(250, 264)
[INFO] [1789635120.186989063] [vision_manager]: Book detected: xyz=(-0.085, -0.180, 0.400), center=(253, 97)
[INFO] [1789635120.189226949] [vision_manager]: Book detected: xyz=(-0.114, -0.096, 0.516), center=(250, 181)
[INFO] [1789635120.191112295] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789635120.192419074] [vision_manager]: Book detected: xyz=(0.641, 0.000, 0.869), center=(554, 240)
[INFO] [1789635120.193737868] [vision_manager]: Book detected: xyz=(-0.090, -0.027, 0.401), center=(249, 219)
[INFO] [1789635120.195264169] [vision_manager]: Book detected: xyz=(-0.090, 0.038, 0.400), center=(249, 270)
[INFO] [1789635120.339332321] [vision_manager]: Book detected: xyz=(-0.085, -0.180, 0.400), center=(253, 97)
[INFO] [1789635120.340369369] [vision_manager]: Book detected: xyz=(-0.114, -0.096, 0.516), center=(250, 181)
[INFO] [1789635120.341364017] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789635120.342355646] [vision_manager]: Book detected: xyz=(0.638, 0.000, 0.869), center=(553, 240)
[INFO] [1789635120.343339444] [vision_manager]: Book detected: xyz=(-0.090, -0.022, 0.403), center=(249, 223)
[INFO] [1789635120.344338164] [vision_manager]: Book detected: xyz=(-0.090, 0.032, 0.400), center=(249, 265)
[INFO] [1789635120.510357704] [vision_manager]: Book detected: xyz=(-0.085, -0.180, 0.400), center=(253, 97)
[INFO] [1789635120.511991109] [vision_manager]: Book detected: xyz=(-0.112, -0.096, 0.516), center=(251, 181)
[INFO] [1789635120.513568011] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789635120.515135156] [vision_manager]: Book detected: xyz=(0.652, 0.000, 0.869), center=(558, 240)
[INFO] [1789635120.516529703] [vision_manager]: Book detected: xyz=(-0.089, -0.022, 0.403), center=(250, 223)
[INFO] [1789635120.518699206] [vision_manager]: Book detected: xyz=(-0.090, 0.039, 0.400), center=(249, 271)
[INFO] [1789635120.744054089] [vision_manager]: Book detected: xyz=(-0.086, -0.180, 0.400), center=(252, 97)
[INFO] [1789635120.745245020] [vision_manager]: Book detected: xyz=(-0.112, -0.096, 0.516), center=(251, 181)
[INFO] [1789635120.746381328] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789635120.747522736] [vision_manager]: Book detected: xyz=(0.638, 0.000, 0.869), center=(553, 240)
[INFO] [1789635120.748650617] [vision_manager]: Book detected: xyz=(-0.114, -0.021, 0.511), center=(249, 227)
[INFO] [1789635120.750185635] [vision_manager]: Book detected: xyz=(-0.090, 0.038, 0.400), center=(249, 270)
[INFO] [1789635120.751352186] [vision_manager]: No placeable empty shelf position found
[INFO] [1789635120.941562395] [vision_manager]: Book detected: xyz=(-0.085, -0.179, 0.401), center=(253, 98)
[INFO] [1789635120.943311969] [vision_manager]: Book detected: xyz=(-0.116, -0.096, 0.525), center=(250, 182)
[INFO] [1789635120.944639966] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789635120.945807092] [vision_manager]: Book detected: xyz=(0.636, 0.000, 0.869), center=(552, 240)
[INFO] [1789635120.946994127] [vision_manager]: Book detected: xyz=(-0.092, -0.021, 0.411), center=(249, 224)
[INFO] [1789635120.948311654] [vision_manager]: Book detected: xyz=(-0.091, 0.034, 0.400), center=(248, 267)
[INFO] [1789635121.126575737] [vision_manager]: Book detected: xyz=(-0.085, -0.179, 0.401), center=(253, 98)
[INFO] [1789635121.127675834] [vision_manager]: Book detected: xyz=(-0.114, -0.096, 0.516), center=(250, 181)
[INFO] [1789635121.128628259] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789635121.129616100] [vision_manager]: Book detected: xyz=(0.644, 0.000, 0.869), center=(555, 240)
[INFO] [1789635121.130575991] [vision_manager]: Book detected: xyz=(-0.090, -0.022, 0.403), center=(249, 223)
[INFO] [1789635121.131545823] [vision_manager]: Book detected: xyz=(-0.091, 0.029, 0.400), center=(248, 263)
[INFO] [1789635121.295492643] [vision_manager]: Book detected: xyz=(-0.085, -0.179, 0.401), center=(253, 98)
[INFO] [1789635121.296996364] [vision_manager]: Book detected: xyz=(-0.116, -0.096, 0.534), center=(251, 183)
[INFO] [1789635121.298253076] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789635121.299342173] [vision_manager]: Book detected: xyz=(0.638, 0.000, 0.869), center=(553, 240)
[INFO] [1789635121.300403206] [vision_manager]: Book detected: xyz=(-0.098, -0.021, 0.439), center=(249, 225)
[INFO] [1789635121.430959861] [vision_manager]: Book detected: xyz=(-0.085, -0.179, 0.401), center=(253, 98)
[INFO] [1789635121.432246970] [vision_manager]: Book detected: xyz=(-0.116, -0.096, 0.525), center=(250, 182)
[INFO] [1789635121.433498235] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789635121.434586230] [vision_manager]: Book detected: xyz=(0.644, 0.000, 0.869), center=(555, 240)
[INFO] [1789635121.436427317] [vision_manager]: Book detected: xyz=(-0.092, -0.021, 0.411), center=(249, 224)
[INFO] [1789635121.847990011] [vision_manager]: Book detected: xyz=(-0.085, -0.179, 0.401), center=(253, 98)
[INFO] [1789635121.849873249] [vision_manager]: Book detected: xyz=(-0.112, -0.096, 0.507), center=(250, 180)
[INFO] [1789635121.851536906] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789635121.853113486] [vision_manager]: Book detected: xyz=(0.630, 0.000, 0.869), center=(550, 240)
[INFO] [1789635121.854998974] [vision_manager]: Book detected: xyz=(-0.092, -0.021, 0.411), center=(249, 224)
[INFO] [1789635121.856725422] [vision_manager]: Book detected: xyz=(-0.091, 0.022, 0.402), center=(248, 257)
[INFO] [1789635122.083658010] [vision_manager]: Book detected: xyz=(-0.085, -0.180, 0.400), center=(253, 97)
[INFO] [1789635122.085705700] [vision_manager]: Book detected: xyz=(-0.112, -0.096, 0.507), center=(250, 180)
[INFO] [1789635122.087537885] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789635122.088962275] [vision_manager]: Book detected: xyz=(0.625, 0.000, 0.869), center=(548, 240)
[INFO] [1789635122.090250052] [vision_manager]: Book detected: xyz=(-0.092, -0.021, 0.411), center=(249, 224)
[INFO] [1789635122.091668057] [vision_manager]: Book detected: xyz=(-0.092, 0.027, 0.401), center=(247, 261)
[INFO] [1789635122.248067229] [vision_manager]: Book detected: xyz=(-0.085, -0.179, 0.401), center=(253, 98)
[INFO] [1789635122.250443037] [vision_manager]: Book detected: xyz=(-0.110, -0.096, 0.507), center=(251, 180)
[INFO] [1789635122.251850658] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789635122.253192408] [vision_manager]: Book detected: xyz=(0.627, 0.000, 0.869), center=(549, 240)
[INFO] [1789635122.254355748] [vision_manager]: Book detected: xyz=(-0.090, -0.022, 0.403), center=(249, 223)
[INFO] [1789635122.255511768] [vision_manager]: Book detected: xyz=(-0.092, 0.025, 0.401), center=(247, 260)
[INFO] [1789635122.409263515] [vision_manager]: Book detected: xyz=(-0.085, -0.179, 0.401), center=(253, 98)
[INFO] [1789635122.410438107] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789635122.411224978] [vision_manager]: Book detected: xyz=(-0.110, -0.096, 0.499), center=(250, 179)
[INFO] [1789635122.411974403] [vision_manager]: Book detected: xyz=(0.625, 0.000, 0.869), center=(548, 240)
[INFO] [1789635122.412754111] [vision_manager]: Book detected: xyz=(-0.100, -0.021, 0.439), center=(248, 225)
[INFO] [1789635122.413503290] [vision_manager]: Book detected: xyz=(-0.093, 0.028, 0.401), center=(246, 262)
[INFO] [1789635122.538002675] [vision_manager]: Book detected: xyz=(-0.085, -0.179, 0.401), center=(253, 98)
[INFO] [1789635122.538897243] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789635122.539750210] [vision_manager]: Book detected: xyz=(-0.114, -0.096, 0.516), center=(250, 181)
[INFO] [1789635122.540629171] [vision_manager]: Book detected: xyz=(0.636, 0.000, 0.869), center=(552, 240)
[INFO] [1789635122.541492974] [vision_manager]: Book detected: xyz=(-0.107, -0.021, 0.472), center=(248, 226)
[INFO] [1789635122.542160744] [vision_manager]: No placeable empty shelf position found
[INFO] [1789635122.685641978] [vision_manager]: Book detected: xyz=(-0.085, -0.179, 0.401), center=(253, 98)
[INFO] [1789635122.687387166] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789635122.688964275] [vision_manager]: Book detected: xyz=(-0.117, -0.096, 0.525), center=(249, 182)
[INFO] [1789635122.690431474] [vision_manager]: Book detected: xyz=(0.644, 0.000, 0.869), center=(555, 240)
[INFO] [1789635122.691890513] [vision_manager]: Book detected: xyz=(-0.100, -0.021, 0.439), center=(248, 225)
[INFO] [1789635122.843888672] [vision_manager]: Book detected: xyz=(-0.085, -0.179, 0.401), center=(253, 98)
[INFO] [1789635122.845777582] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789635122.847039930] [vision_manager]: Book detected: xyz=(-0.115, -0.096, 0.516), center=(249, 181)
[INFO] [1789635122.848036739] [vision_manager]: Book detected: xyz=(0.644, 0.000, 0.869), center=(555, 240)
[INFO] [1789635122.849055244] [vision_manager]: Book detected: xyz=(-0.116, -0.021, 0.511), center=(248, 227)
[INFO] [1789635122.849744945] [vision_manager]: No placeable empty shelf position found
[INFO] [1789635122.999962777] [vision_manager]: Book detected: xyz=(-0.085, -0.179, 0.401), center=(253, 98)
[INFO] [1789635123.002122926] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789635123.003623139] [vision_manager]: Book detected: xyz=(-0.115, -0.096, 0.516), center=(249, 181)
[INFO] [1789635123.004975159] [vision_manager]: Book detected: xyz=(0.644, 0.000, 0.869), center=(555, 240)
[INFO] [1789635123.006889722] [vision_manager]: Book detected: xyz=(-0.116, -0.021, 0.511), center=(248, 227)
[INFO] [1789635123.007924214] [vision_manager]: No placeable empty shelf position found
[INFO] [1789635123.136926353] [vision_manager]: Book detected: xyz=(-0.086, -0.179, 0.401), center=(252, 98)
[INFO] [1789635123.138511732] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789635123.140104032] [vision_manager]: Book detected: xyz=(-0.114, -0.096, 0.516), center=(250, 181)
[INFO] [1789635123.141832665] [vision_manager]: Book detected: xyz=(0.638, 0.000, 0.869), center=(553, 240)
[INFO] [1789635123.143807610] [vision_manager]: Book detected: xyz=(-0.100, -0.021, 0.439), center=(248, 225)
[INFO] [1789635123.274877227] [vision_manager]: Book detected: xyz=(-0.086, -0.179, 0.401), center=(252, 98)
[INFO] [1789635123.276748732] [vision_manager]: Book detected: xyz=(-0.112, -0.096, 0.499), center=(249, 179)
[INFO] [1789635123.278204031] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789635123.279566317] [vision_manager]: Book detected: xyz=(0.638, 0.000, 0.869), center=(553, 240)
